season,subdivision,team_id,team_name,context_as_of,coach_context_available,coach_change_available,current_coach_unavailable_reason,prior_coach_unavailable_reason
2011,fbs,2305,Kansas,2011-08-15,False,False,target_season_end_is_undated,
2011,fbs,2306,Kansas State,2011-08-15,True,True,,
2011,fbs,2309,Kent State,2011-08-15,True,False,,target_season_end_is_undated
2011,fbs,2348,Louisiana Tech,2011-08-15,True,True,,
2011,fbs,235,Memphis,2011-08-15,False,False,target_season_end_is_undated,
2011,fbs,238,Vanderbilt,2011-08-15,True,False,,target_season_end_is_undated
2011,fbs,239,Baylor,2011-08-15,True,True,,
2011,fbs,2390,Miami,2011-08-15,True,False,,target_season_end_is_undated
2011,fbs,2393,Middle Tennessee,2011-08-15,True,True,,
2011,fbs,24,Stanford,2011-08-15,False,False,target_season_start_not_dated_by_cutoff,target_season_end_is_undated
2011,fbs,242,Rice,2011-08-15,True,True,,
2011,fbs,2426,Navy,2011-08-15,True,True,,
2011,fbs,2433,UL Monroe,2011-08-15,True,True,,
2011,fbs,2439,UNLV,2011-08-15,True,True,,
2011,fbs,2440,Nevada,2011-08-15,True,True,,
2011,fbs,245,Texas A&M,2011-08-15,False,False,ambiguous_overlapping_tenures,
2011,fbs,2459,Northern Illinois,2011-08-15,True,False,,target_season_end_is_undated
2011,fbs,248,Houston,2011-08-15,False,False,target_season_end_is_undated,
2011,fbs,2483,Oregon,2011-08-15,True,True,,
2011,fbs,249,North Texas,2011-08-15,True,False,,ambiguous_overlapping_tenures
2011,fbs,25,California,2011-08-15,True,True,,
2011,fbs,2509,Purdue,2011-08-15,True,True,,
2011,fbs,251,Texas,2011-08-15,True,True,,
2011,fbs,252,BYU,2011-08-15,True,True,,
2011,fbs,254,Utah,2011-08-15,True,True,,
2011,fbs,2567,SMU,2011-08-15,True,True,,
2011,fbs,2572,Southern Miss,2011-08-15,False,False,target_season_end_is_undated,
2011,fbs,2579,South Carolina,2011-08-15,True,True,,
2011,fbs,258,Virginia,2011-08-15,True,True,,
2011,fbs,259,Virginia Tech,2011-08-15,True,True,,
2011,fbs,26,UCLA,2011-08-15,False,False,target_season_end_is_undated,
2011,fbs,2628,TCU,2011-08-15,True,True,,
2011,fbs,2633,Tennessee,2011-08-15,True,True,,
2011,fbs,2638,UTEP,2011-08-15,True,True,,
2011,fbs,264,Washington,2011-08-15,True,True,,
2011,fbs,2641,Texas Tech,2011-08-15,True,True,,
2011,fbs,2649,Toledo,2011-08-15,False,False,target_season_start_not_dated_by_cutoff,target_season_end_is_undated
2011,fbs,265,Washington State,2011-08-15,False,False,target_season_end_is_undated,
2011,fbs,2653,Troy,2011-08-15,True,True,,
2011,fbs,2655,Tulane,2011-08-15,False,False,target_season_end_is_undated,
2011,fbs,2711,Western Michigan,2011-08-15,True,True,,
2011,fbs,275,Wisconsin,2011-08-15,True,True,,
2011,fbs,2751,Wyoming,2011-08-15,True,True,,
2011,fbs,276,Marshall,2011-08-15,True,True,,
2011,fbs,277,West Virginia,2011-08-15,True,False,,target_season_end_is_undated
2011,fbs,278,Fresno State,2011-08-15,False,False,target_season_end_is_undated,
2011,fbs,30,USC,2011-08-15,True,True,,
2011,fbs,309,Louisiana,2011-08-15,True,False,,target_season_end_is_undated
2011,fbs,328,Utah State,2011-08-15,True,True,,
2011,fbs,333,Alabama,2011-08-15,True,True,,
2011,fbs,344,Mississippi State,2011-08-15,True,True,,
2011,fbs,349,Army,2011-08-15,True,True,,
2011,fbs,356,Illinois,2011-08-15,False,False,target_season_end_is_undated,
2011,fbs,36,Colorado State,2011-08-15,False,False,target_season_end_is_undated,
2011,fbs,38,Colorado,2011-08-15,True,False,,target_season_end_is_undated
2011,fbs,41,UConn,2011-08-15,True,False,,target_season_end_is_undated
2011,fbs,5,UAB,2011-08-15,False,False,target_season_end_is_undated,
2011,fbs,52,Florida State,2011-08-15,True,True,,
2011,fbs,57,Florida,2011-08-15,True,False,,target_season_end_is_undated
2011,fbs,58,South Florida,2011-08-15,True,True,,
2011,fbs,59,Georgia Tech,2011-08-15,True,True,,
2011,fbs,61,Georgia,2011-08-15,True,True,,
2011,fbs,62,Hawai'i,2011-08-15,False,False,target_season_end_is_undated,
2011,fbs,66,Iowa State,2011-08-15,True,True,,
2011,fbs,68,Boise State,2011-08-15,True,True,,
2011,fbs,70,Idaho,2011-08-15,False,False,no_matching_tenure,no_matching_tenure
2011,fbs,77,Northwestern,2011-08-15,True,True,,
2011,fbs,8,Arkansas,2011-08-15,False,False,target_season_end_is_undated,
2011,fbs,84,Indiana,2011-08-15,True,False,,target_season_end_is_undated
2011,fbs,87,Notre Dame,2011-08-15,True,True,,
2011,fbs,9,Arizona State,2011-08-15,False,False,target_season_end_is_undated,
2011,fbs,96,Kentucky,2011-08-15,True,True,,
2011,fbs,97,Louisville,2011-08-15,True,True,,
2011,fbs,98,Western Kentucky,2011-08-15,True,True,,
2011,fbs,99,LSU,2011-08-15,True,True,,
2012,fbs,103,Boston College,2012-08-15,False,False,target_season_end_is_undated,
2012,fbs,12,Arizona,2012-08-15,True,False,,ambiguous_overlapping_tenures
2012,fbs,120,Maryland,2012-08-15,True,True,,
2012,fbs,127,Michigan State,2012-08-15,True,True,,
2012,fbs,130,Michigan,2012-08-15,True,True,,
2012,fbs,135,Minnesota,2012-08-15,True,True,,
2012,fbs,142,Missouri,2012-08-15,True,True,,
2012,fbs,145,Ole Miss,2012-08-15,True,False,,target_season_end_is_undated
2012,fbs,150,Duke,2012-08-15,True,True,,
2012,fbs,151,East Carolina,2012-08-15,True,True,,
2012,fbs,152,NC State,2012-08-15,False,False,target_season_end_is_undated,
2012,fbs,153,North Carolina,2012-08-15,True,False,,target_season_end_is_undated
2012,fbs,154,Wake Forest,2012-08-15,True,True,,
2012,fbs,158,Nebraska,2012-08-15,True,True,,
2012,fbs,164,Rutgers,2012-08-15,True,False,,target_season_end_is_undated
2012,fbs,166,New Mexico State,2012-08-15,False,False,target_season_end_is_undated,
2012,fbs,167,New Mexico,2012-08-15,True,False,,ambiguous_overlapping_tenures
2012,fbs,183,Syracuse,2012-08-15,False,False,target_season_end_is_undated,
2012,fbs,189,Bowling Green,2012-08-15,True,True,,
2012,fbs,193,Miami (OH),2012-08-15,True,True,,
2012,fbs,194,Ohio State,2012-08-15,True,False,,target_season_end_is_undated
2012,fbs,195,Ohio,2012-08-15,True,True,,
2012,fbs,197,Oklahoma State,2012-08-15,True,True,,
2012,fbs,2,Auburn,2012-08-15,False,False,target_season_end_is_undated,
2012,fbs,2005,Air Force,2012-08-15,True,True,,
2012,fbs,2006,Akron,2012-08-15,True,False,,target_season_end_is_undated
2012,fbs,201,Oklahoma,2012-08-15,True,True,,
2012,fbs,202,Tulsa,2012-08-15,True,True,,
2012,fbs,2032,Arkansas State,2012-08-15,False,False,target_season_end_is_undated,target_season_end_is_undated
2012,fbs,204,Oregon State,2012-08-15,True,True,,
2012,fbs,2050,Ball State,2012-08-15,True,True,,
2012,fbs,2084,Buffalo,2012-08-15,True,True,,
2012,fbs,21,San Diego State,2012-08-15,True,True,,
2012,fbs,2116,UCF,2012-08-15,True,True,,
2012,fbs,2117,Central Michigan,2012-08-15,True,True,,
2012,fbs,213,Penn State,2012-08-15,True,False,,target_season_end_is_undated
2012,fbs,2132,Cincinnati,2012-08-15,False,False,target_season_end_is_undated,
2012,fbs,218,Temple,2012-08-15,False,False,target_season_end_is_undated,
2012,fbs,2199,Eastern Michigan,2012-08-15,True,True,,
2012,fbs,221,Pittsburgh,2012-08-15,False,False,target_season_start_not_dated_by_cutoff,target_season_end_is_undated
2012,fbs,2226,Florida Atlantic,2012-08-15,True,False,,target_season_end_is_undated
2012,fbs,2229,Florida International,2012-08-15,False,False,target_season_end_is_undated,
2012,fbs,228,Clemson,2012-08-15,True,True,,
2012,fbs,2294,Iowa,2012-08-15,True,True,,
2012,fbs,23,San José State,2012-08-15,False,False,target_season_end_is_undated,
2012,fbs,2305,Kansas,2012-08-15,True,False,,target_season_end_is_undated
2012,fbs,2306,Kansas State,2012-08-15,True,True,,
2012,fbs,2309,Kent State,2012-08-15,False,False,target_season_end_is_undated,
2012,fbs,2348,Louisiana Tech,2012-08-15,False,False,target_season_end_is_undated,
2012,fbs,235,Memphis,2012-08-15,True,False,,target_season_end_is_undated
2012,fbs,238,Vanderbilt,2012-08-15,True,True,,
2012,fbs,239,Baylor,2012-08-15,True,True,,
2012,fbs,2390,Miami,2012-08-15,True,True,,
2012,fbs,2393,Middle Tennessee,2012-08-15,True,True,,
2012,fbs,24,Stanford,2012-08-15,True,False,,target_season_start_not_dated_by_cutoff
2012,fbs,242,Rice,2012-08-15,True,True,,
2012,fbs,2426,Navy,2012-08-15,True,True,,
2012,fbs,2433,UL Monroe,2012-08-15,True,True,,
2012,fbs,2439,UNLV,2012-08-15,True,True,,
2012,fbs,2440,Nevada,2012-08-15,False,False,target_season_end_is_undated,
2012,fbs,245,Texas A&M,2012-08-15,True,False,,ambiguous_overlapping_tenures
2012,fbs,2459,Northern Illinois,2012-08-15,False,False,ambiguous_overlapping_tenures,
2012,fbs,248,Houston,2012-08-15,False,False,target_season_start_not_dated_by_cutoff,target_season_end_is_undated
2012,fbs,2483,Oregon,2012-08-15,False,False,target_season_end_is_undated,
2012,fbs,249,North Texas,2012-08-15,True,True,,
2012,fbs,25,California,2012-08-15,False,False,target_season_end_is_undated,
2012,fbs,2509,Purdue,2012-08-15,False,False,ambiguous_overlapping_tenures,
2012,fbs,251,Texas,2012-08-15,True,True,,
2012,fbs,252,BYU,2012-08-15,True,True,,
2012,fbs,254,Utah,2012-08-15,True,True,,
2012,fbs,2567,SMU,2012-08-15,True,True,,
2012,fbs,2572,Southern Miss,2012-08-15,False,False,target_season_end_is_undated,target_season_end_is_undated
2012,fbs,2579,South Carolina,2012-08-15,True,True,,
2012,fbs,258,Virginia,2012-08-15,True,True,,
2012,fbs,259,Virginia Tech,2012-08-15,True,True,,
2012,fbs,26,UCLA,2012-08-15,True,False,,target_season_end_is_undated
2012,fbs,2628,TCU,2012-08-15,True,True,,
2012,fbs,2633,Tennessee,2012-08-15,False,False,ambiguous_overlapping_tenures,
2012,fbs,2638,UTEP,2012-08-15,False,False,target_season_end_is_undated,
2012,fbs,264,Washington,2012-08-15,True,True,,
2012,fbs,2641,Texas Tech,2012-08-15,False,False,target_season_end_is_undated,
2012,fbs,2649,Toledo,2012-08-15,True,False,,target_season_start_not_dated_by_cutoff
2012,fbs,265,Washington State,2012-08-15,True,False,,target_season_end_is_undated
2012,fbs,2653,Troy,2012-08-15,True,True,,
2012,fbs,2655,Tulane,2012-08-15,False,False,ambiguous_overlapping_tenures,target_season_end_is_undated
2012,fbs,2711,Western Michigan,2012-08-15,False,False,target_season_end_is_undated,
2012,fbs,275,Wisconsin,2012-08-15,False,False,ambiguous_overlapping_tenures,
2012,fbs,2751,Wyoming,2012-08-15,True,True,,
2012,fbs,276,Marshall,2012-08-15,True,True,,
2012,fbs,277,West Virginia,2012-08-15,True,True,,
2012,fbs,278,Fresno State,2012-08-15,True,False,,target_season_end_is_undated
2012,fbs,30,USC,2012-08-15,True,True,,
2012,fbs,309,Louisiana,2012-08-15,True,True,,
2012,fbs,328,Utah State,2012-08-15,False,False,target_season_end_is_undated,
2012,fbs,333,Alabama,2012-08-15,True,True,,
2012,fbs,344,Mississippi State,2012-08-15,True,True,,
2012,fbs,349,Army,2012-08-15,True,True,,
2012,fbs,356,Illinois,2012-08-15,True,False,,target_season_end_is_undated
2012,fbs,36,Colorado State,2012-08-15,True,False,,target_season_end_is_undated
2012,fbs,38,Colorado,2012-08-15,False,False,target_season_end_is_undated,
2012,fbs,41,UConn,2012-08-15,True,True,,
2012,fbs,5,UAB,2012-08-15,True,False,,target_season_end_is_undated
2012,fbs,52,Florida State,2012-08-15,True,True,,
2012,fbs,57,Florida,2012-08-15,True,True,,
2012,fbs,58,South Florida,2012-08-15,False,False,target_season_end_is_undated,
2012,fbs,59,Georgia Tech,2012-08-15,True,True,,
2012,fbs,61,Georgia,2012-08-15,True,True,,
2012,fbs,62,Hawai'i,2012-08-15,True,False,,target_season_end_is_undated
2012,fbs,66,Iowa State,2012-08-15,True,True,,
2012,fbs,68,Boise State,2012-08-15,True,True,,
2012,fbs,70,Idaho,2012-08-15,False,False,no_matching_tenure,no_matching_tenure
2012,fbs,77,Northwestern,2012-08-15,True,True,,
2012,fbs,8,Arkansas,2012-08-15,False,False,target_season_end_is_undated,target_season_end_is_undated
2012,fbs,84,Indiana,2012-08-15,True,True,,
2012,fbs,87,Notre Dame,2012-08-15,True,True,,
2012,fbs,9,Arizona State,2012-08-15,True,False,,target_season_end_is_undated
2012,fbs,96,Kentucky,2012-08-15,False,False,target_season_end_is_undated,
2012,fbs,97,Louisville,2012-08-15,True,True,,
2012,fbs,98,Western Kentucky,2012-08-15,False,False,target_season_end_is_undated,
2012,fbs,99,LSU,2012-08-15,True,True,,
2013,fbs,103,Boston College,2013-08-15,True,False,,target_season_end_is_undated
2013,fbs,113,Massachusetts,2013-08-15,False,False,target_season_end_is_undated,
2013,fbs,12,Arizona,2013-08-15,True,True,,
2013,fbs,120,Maryland,2013-08-15,True,True,,
2013,fbs,127,Michigan State,2013-08-15,True,True,,
2013,fbs,130,Michigan,2013-08-15,True,True,,
2013,fbs,135,Minnesota,2013-08-15,True,True,,
2013,fbs,142,Missouri,2013-08-15,True,True,,
2013,fbs,145,Ole Miss,2013-08-15,True,True,,
2013,fbs,150,Duke,2013-08-15,True,True,,
2013,fbs,151,East Carolina,2013-08-15,True,True,,
2013,fbs,152,NC State,2013-08-15,True,False,,target_season_end_is_undated
2013,fbs,153,North Carolina,2013-08-15,True,True,,
2013,fbs,154,Wake Forest,2013-08-15,False,False,target_season_end_is_undated,
2013,fbs,158,Nebraska,2013-08-15,True,True,,
2013,fbs,164,Rutgers,2013-08-15,True,True,,
2013,fbs,166,New Mexico State,2013-08-15,True,False,,target_season_end_is_undated
2013,fbs,167,New Mexico,2013-08-15,True,True,,
2013,fbs,183,Syracuse,2013-08-15,True,False,,target_season_end_is_undated
2013,fbs,189,Bowling Green,2013-08-15,False,False,target_season_end_is_undated,
2013,fbs,193,Miami (OH),2013-08-15,False,False,ambiguous_overlapping_tenures,
2013,fbs,194,Ohio State,2013-08-15,True,True,,
2013,fbs,195,Ohio,2013-08-15,True,True,,
2013,fbs,197,Oklahoma State,2013-08-15,True,True,,
2013,fbs,2,Auburn,2013-08-15,True,False,,target_season_end_is_undated
2013,fbs,2005,Air Force,2013-08-15,True,True,,
2013,fbs,2006,Akron,2013-08-15,True,True,,
2013,fbs,201,Oklahoma,2013-08-15,True,True,,
2013,fbs,202,Tulsa,2013-08-15,True,True,,
2013,fbs,2032,Arkansas State,2013-08-15,False,False,target_season_end_is_undated,target_season_end_is_undated
2013,fbs,204,Oregon State,2013-08-15,True,True,,
2013,fbs,2050,Ball State,2013-08-15,True,True,,
2013,fbs,2084,Buffalo,2013-08-15,True,True,,
2013,fbs,21,San Diego State,2013-08-15,True,True,,
2013,fbs,2116,UCF,2013-08-15,True,True,,
2013,fbs,2117,Central Michigan,2013-08-15,True,True,,
2013,fbs,213,Penn State,2013-08-15,False,False,target_season_end_is_undated,
2013,fbs,2132,Cincinnati,2013-08-15,True,False,,target_season_end_is_undated
2013,fbs,218,Temple,2013-08-15,True,False,,target_season_end_is_undated
2013,fbs,2199,Eastern Michigan,2013-08-15,False,False,ambiguous_overlapping_tenures,
2013,fbs,221,Pittsburgh,2013-08-15,True,False,,target_season_start_not_dated_by_cutoff
2013,fbs,2226,Florida Atlantic,2013-08-15,False,False,ambiguous_overlapping_tenures,
2013,fbs,2229,Florida International,2013-08-15,True,False,,target_season_end_is_undated
2013,fbs,228,Clemson,2013-08-15,True,True,,
2013,fbs,2294,Iowa,2013-08-15,True,True,,
2013,fbs,23,San José State,2013-08-15,True,False,,target_season_end_is_undated
2013,fbs,2305,Kansas,2013-08-15,True,True,,
2013,fbs,2306,Kansas State,2013-08-15,True,True,,
2013,fbs,2309,Kent State,2013-08-15,True,False,,target_season_end_is_undated
2013,fbs,2348,Louisiana Tech,2013-08-15,True,False,,target_season_end_is_undated
2013,fbs,235,Memphis,2013-08-15,True,True,,
2013,fbs,238,Vanderbilt,2013-08-15,False,False,target_season_end_is_undated,
2013,fbs,239,Baylor,2013-08-15,True,True,,
2013,fbs,2390,Miami,2013-08-15,True,True,,
2013,fbs,2393,Middle Tennessee,2013-08-15,True,True,,
2013,fbs,24,Stanford,2013-08-15,True,True,,
2013,fbs,242,Rice,2013-08-15,True,True,,
2013,fbs,2426,Navy,2013-08-15,True,True,,
2013,fbs,2433,UL Monroe,2013-08-15,True,True,,
2013,fbs,2439,UNLV,2013-08-15,True,True,,
2013,fbs,2440,Nevada,2013-08-15,True,False,,target_season_end_is_undated
2013,fbs,245,Texas A&M,2013-08-15,True,True,,
2013,fbs,2459,Northern Illinois,2013-08-15,True,False,,ambiguous_overlapping_tenures
2013,fbs,248,Houston,2013-08-15,True,False,,target_season_start_not_dated_by_cutoff
2013,fbs,2483,Oregon,2013-08-15,True,False,,target_season_end_is_undated
2013,fbs,249,North Texas,2013-08-15,True,True,,
2013,fbs,25,California,2013-08-15,True,False,,target_season_end_is_undated
2013,fbs,2509,Purdue,2013-08-15,True,False,,ambiguous_overlapping_tenures
2013,fbs,251,Texas,2013-08-15,False,False,target_season_end_is_undated,
2013,fbs,252,BYU,2013-08-15,True,True,,
2013,fbs,254,Utah,2013-08-15,True,True,,
2013,fbs,2567,SMU,2013-08-15,True,True,,
2013,fbs,2572,Southern Miss,2013-08-15,True,False,,target_season_end_is_undated
2013,fbs,2579,South Carolina,2013-08-15,True,True,,
2013,fbs,258,Virginia,2013-08-15,True,True,,
2013,fbs,259,Virginia Tech,2013-08-15,True,True,,
2013,fbs,26,UCLA,2013-08-15,True,True,,
2013,fbs,2628,TCU,2013-08-15,True,True,,
2013,fbs,2633,Tennessee,2013-08-15,True,False,,ambiguous_overlapping_tenures
2013,fbs,2636,UTSA,2013-08-15,True,True,,
2013,fbs,2638,UTEP,2013-08-15,True,False,,target_season_end_is_undated
2013,fbs,264,Washington,2013-08-15,False,False,ambiguous_overlapping_tenures,
2013,fbs,2641,Texas Tech,2013-08-15,True,False,,target_season_end_is_undated
2013,fbs,2649,Toledo,2013-08-15,True,True,,
2013,fbs,265,Washington State,2013-08-15,True,True,,
2013,fbs,2653,Troy,2013-08-15,True,True,,
2013,fbs,2655,Tulane,2013-08-15,True,False,,ambiguous_overlapping_tenures
2013,fbs,2711,Western Michigan,2013-08-15,True,False,,target_season_end_is_undated
2013,fbs,275,Wisconsin,2013-08-15,True,False,,ambiguous_overlapping_tenures
2013,fbs,2751,Wyoming,2013-08-15,False,False,target_season_end_is_undated,
2013,fbs,276,Marshall,2013-08-15,True,True,,
2013,fbs,277,West Virginia,2013-08-15,True,True,,
2013,fbs,278,Fresno State,2013-08-15,True,True,,
2013,fbs,30,USC,2013-08-15,False,False,ambiguous_overlapping_tenures,
2013,fbs,309,Louisiana,2013-08-15,True,True,,
2013,fbs,326,Texas State,2013-08-15,True,True,,
2013,fbs,328,Utah State,2013-08-15,True,False,,target_season_end_is_undated
2013,fbs,333,Alabama,2013-08-15,True,True,,
2013,fbs,344,Mississippi State,2013-08-15,True,True,,
2013,fbs,349,Army,2013-08-15,False,False,target_season_end_is_undated,
2013,fbs,356,Illinois,2013-08-15,True,True,,
2013,fbs,36,Colorado State,2013-08-15,True,True,,
2013,fbs,38,Colorado,2013-08-15,True,False,,target_season_end_is_undated
2013,fbs,41,UConn,2013-08-15,False,False,target_season_end_is_undated,
2013,fbs,5,UAB,2013-08-15,False,False,target_season_end_is_undated,
2013,fbs,52,Florida State,2013-08-15,True,True,,
2013,fbs,57,Florida,2013-08-15,True,True,,
2013,fbs,58,South Florida,2013-08-15,True,False,,target_season_end_is_undated
2013,fbs,59,Georgia Tech,2013-08-15,True,True,,
2013,fbs,6,South Alabama,2013-08-15,True,True,,
2013,fbs,61,Georgia,2013-08-15,True,True,,
2013,fbs,62,Hawai'i,2013-08-15,True,True,,
2013,fbs,66,Iowa State,2013-08-15,True,True,,
2013,fbs,68,Boise State,2013-08-15,False,False,target_season_end_is_undated,
2013,fbs,70,Idaho,2013-08-15,True,False,,no_matching_tenure
2013,fbs,77,Northwestern,2013-08-15,True,True,,
2013,fbs,8,Arkansas,2013-08-15,True,False,,target_season_end_is_undated
2013,fbs,84,Indiana,2013-08-15,True,True,,
2013,fbs,87,Notre Dame,2013-08-15,True,True,,
2013,fbs,9,Arizona State,2013-08-15,True,True,,
2013,fbs,96,Kentucky,2013-08-15,True,False,,target_season_end_is_undated
2013,fbs,97,Louisville,2013-08-15,False,False,target_season_end_is_undated,
2013,fbs,98,Western Kentucky,2013-08-15,False,False,target_season_end_is_undated,target_season_end_is_undated
2013,fbs,99,LSU,2013-08-15,True,True,,
2014,fbs,103,Boston College,2014-08-15,True,True,,
2014,fbs,113,Massachusetts,2014-08-15,True,False,,target_season_end_is_undated
2014,fbs,12,Arizona,2014-08-15,True,True,,
2014,fbs,120,Maryland,2014-08-15,True,True,,
2014,fbs,127,Michigan State,2014-08-15,True,True,,
2014,fbs,130,Michigan,2014-08-15,False,False,target_season_end_is_undated,
2014,fbs,135,Minnesota,2014-08-15,True,True,,
2014,fbs,142,Missouri,2014-08-15,True,True,,
2014,fbs,145,Ole Miss,2014-08-15,True,True,,
2014,fbs,150,Duke,2014-08-15,True,True,,
2014,fbs,151,East Carolina,2014-08-15,True,True,,
2014,fbs,152,NC State,2014-08-15,True,True,,
2014,fbs,153,North Carolina,2014-08-15,True,True,,
2014,fbs,154,Wake Forest,2014-08-15,True,False,,target_season_end_is_undated
2014,fbs,158,Nebraska,2014-08-15,False,False,target_season_end_is_undated,
2014,fbs,164,Rutgers,2014-08-15,True,True,,
2014,fbs,166,New Mexico State,2014-08-15,True,True,,
2014,fbs,167,New Mexico,2014-08-15,True,True,,
2014,fbs,183,Syracuse,2014-08-15,True,True,,
2014,fbs,189,Bowling Green,2014-08-15,True,False,,target_season_end_is_undated
2014,fbs,193,Miami (OH),2014-08-15,True,False,,ambiguous_overlapping_tenures
2014,fbs,194,Ohio State,2014-08-15,True,True,,
2014,fbs,195,Ohio,2014-08-15,True,True,,
2014,fbs,197,Oklahoma State,2014-08-15,True,True,,
2014,fbs,2,Auburn,2014-08-15,True,True,,
2014,fbs,2005,Air Force,2014-08-15,True,True,,
2014,fbs,2006,Akron,2014-08-15,True,True,,
2014,fbs,201,Oklahoma,2014-08-15,True,True,,
2014,fbs,202,Tulsa,2014-08-15,False,False,target_season_end_is_undated,
2014,fbs,2032,Arkansas State,2014-08-15,True,False,,target_season_end_is_undated
2014,fbs,204,Oregon State,2014-08-15,False,False,target_season_end_is_undated,
2014,fbs,2050,Ball State,2014-08-15,True,True,,
2014,fbs,2084,Buffalo,2014-08-15,False,False,ambiguous_overlapping_tenures,
2014,fbs,21,San Diego State,2014-08-15,True,True,,
2014,fbs,2116,UCF,2014-08-15,True,True,,
2014,fbs,2117,Central Michigan,2014-08-15,False,False,target_season_end_is_undated,
2014,fbs,213,Penn State,2014-08-15,True,False,,target_season_end_is_undated
2014,fbs,2132,Cincinnati,2014-08-15,True,True,,
2014,fbs,218,Temple,2014-08-15,True,True,,
2014,fbs,2199,Eastern Michigan,2014-08-15,True,False,,ambiguous_overlapping_tenures
2014,fbs,221,Pittsburgh,2014-08-15,False,False,target_season_end_is_undated,
2014,fbs,2226,Florida Atlantic,2014-08-15,True,False,,ambiguous_overlapping_tenures
2014,fbs,2229,Florida International,2014-08-15,True,True,,
2014,fbs,2247,Georgia State,2014-08-15,True,True,,
2014,fbs,228,Clemson,2014-08-15,True,True,,
2014,fbs,2294,Iowa,2014-08-15,True,True,,
2014,fbs,23,San José State,2014-08-15,True,True,,
2014,fbs,2305,Kansas,2014-08-15,False,False,target_season_end_is_undated,
2014,fbs,2306,Kansas State,2014-08-15,True,True,,
2014,fbs,2309,Kent State,2014-08-15,True,True,,
2014,fbs,2348,Louisiana Tech,2014-08-15,True,True,,
2014,fbs,235,Memphis,2014-08-15,True,True,,
2014,fbs,238,Vanderbilt,2014-08-15,True,False,,target_season_end_is_undated
2014,fbs,239,Baylor,2014-08-15,True,True,,
2014,fbs,2390,Miami,2014-08-15,True,True,,
2014,fbs,2393,Middle Tennessee,2014-08-15,True,True,,
2014,fbs,24,Stanford,2014-08-15,True,True,,
2014,fbs,242,Rice,2014-08-15,True,True,,
2014,fbs,2426,Navy,2014-08-15,True,True,,
2014,fbs,2433,UL Monroe,2014-08-15,True,True,,
2014,fbs,2439,UNLV,2014-08-15,False,False,target_season_end_is_undated,
2014,fbs,2440,Nevada,2014-08-15,True,True,,
2014,fbs,245,Texas A&M,2014-08-15,True,True,,
2014,fbs,2459,Northern Illinois,2014-08-15,True,True,,
2014,fbs,248,Houston,2014-08-15,False,False,ambiguous_overlapping_tenures,
2014,fbs,2483,Oregon,2014-08-15,True,True,,
2014,fbs,249,North Texas,2014-08-15,True,True,,
2014,fbs,25,California,2014-08-15,True,True,,
2014,fbs,2509,Purdue,2014-08-15,True,True,,
2014,fbs,251,Texas,2014-08-15,True,False,,target_season_end_is_undated
2014,fbs,252,BYU,2014-08-15,True,True,,
2014,fbs,254,Utah,2014-08-15,True,True,,
2014,fbs,2567,SMU,2014-08-15,False,False,target_season_end_is_undated,
2014,fbs,2572,Southern Miss,2014-08-15,True,True,,
2014,fbs,2579,South Carolina,2014-08-15,True,True,,
2014,fbs,258,Virginia,2014-08-15,True,True,,
2014,fbs,259,Virginia Tech,2014-08-15,True,True,,
2014,fbs,26,UCLA,2014-08-15,True,True,,
2014,fbs,2628,TCU,2014-08-15,True,True,,
2014,fbs,2633,Tennessee,2014-08-15,True,True,,
2014,fbs,2636,UTSA,2014-08-15,True,True,,
2014,fbs,2638,UTEP,2014-08-15,True,True,,
2014,fbs,264,Washington,2014-08-15,True,False,,ambiguous_overlapping_tenures
2014,fbs,2641,Texas Tech,2014-08-15,True,True,,
2014,fbs,2649,Toledo,2014-08-15,True,True,,
2014,fbs,265,Washington State,2014-08-15,True,True,,
2014,fbs,2653,Troy,2014-08-15,False,False,target_season_end_is_undated,
2014,fbs,2655,Tulane,2014-08-15,True,True,,
2014,fbs,2711,Western Michigan,2014-08-15,True,True,,
2014,fbs,275,Wisconsin,2014-08-15,False,False,ambiguous_overlapping_tenures,
2014,fbs,2751,Wyoming,2014-08-15,True,False,,target_season_end_is_undated
2014,fbs,276,Marshall,2014-08-15,True,True,,
2014,fbs,277,West Virginia,2014-08-15,True,True,,
2014,fbs,278,Fresno State,2014-08-15,True,True,,
2014,fbs,30,USC,2014-08-15,False,False,target_season_end_is_undated,ambiguous_overlapping_tenures
2014,fbs,309,Louisiana,2014-08-15,True,True,,
2014,fbs,326,Texas State,2014-08-15,True,True,,
2014,fbs,328,Utah State,2014-08-15,True,True,,
2014,fbs,333,Alabama,2014-08-15,True,True,,
2014,fbs,344,Mississippi State,2014-08-15,True,True,,
2014,fbs,349,Army,2014-08-15,True,False,,target_season_end_is_undated
2014,fbs,356,Illinois,2014-08-15,False,False,target_season_end_is_undated,
2014,fbs,36,Colorado State,2014-08-15,False,False,target_season_end_is_undated,
2014,fbs,38,Colorado,2014-08-15,True,True,,
2014,fbs,41,UConn,2014-08-15,True,False,,target_season_end_is_undated
2014,fbs,5,UAB,2014-08-15,False,False,target_season_end_is_undated,target_season_end_is_undated
2014,fbs,52,Florida State,2014-08-15,True,True,,
2014,fbs,57,Florida,2014-08-15,False,False,ambiguous_overlapping_tenures,
2014,fbs,58,South Florida,2014-08-15,True,True,,
2014,fbs,59,Georgia Tech,2014-08-15,True,True,,
