population,candidate,season,team_id,team_name,adjustment_bin,expected_rank_adjustment,location_adjustment,candidate_minus_h_nll
same_all_context,same_full_c,2023,120,Maryland,10-20,10.811767295829078,0.44787003081025767,-0.13357488890307945
same_all_context,same_full_c,2023,135,Minnesota,0-5,0.6861624971084765,0.04332872619767769,-0.04349127743904635
same_all_context,same_full_c,2023,142,Missouri,0-5,2.4133640229701427,0.1098406008524776,0.26118173056283833
same_all_context,same_full_c,2023,145,Ole Miss,0-5,1.4218107437111982,0.04564303162512995,-0.02850435037987875
same_all_context,same_full_c,2023,151,East Carolina,10-20,14.249359165123721,0.5705727084536646,-0.6721005399955642
same_all_context,same_full_c,2023,152,NC State,0-5,1.6137116592147933,0.05404849706993198,-0.05665373541109808
same_all_context,same_full_c,2023,153,North Carolina,10-20,13.62910306852283,0.5723590920667091,-0.005546835078304113
same_all_context,same_full_c,2023,154,Wake Forest,0-5,0.15398136943753116,0.015904298662116068,-0.0060087079007864475
same_all_context,same_full_c,2023,158,Nebraska,10-20,12.110535761858742,0.4696661941917545,-0.06915246107050876
same_all_context,same_full_c,2023,164,Rutgers,0-5,0.9843759706758846,0.03161419755250433,0.01882165182218909
same_all_context,same_full_c,2023,189,Bowling Green,0-5,4.398074457904912,0.21814169683902396,0.12759710351178732
same_all_context,same_full_c,2023,193,Miami (OH),5-10,5.776137871031935,0.2674332499106643,-0.19688428388255286
same_all_context,same_full_c,2023,194,Ohio State,0-5,2.232606735020302,0.27752633809044625,-0.0029840473862297046
same_all_context,same_full_c,2023,195,Ohio,0-5,2.470702857144431,0.10161975404597645,-0.07524426952926255
same_all_context,same_full_c,2023,197,Oklahoma State,0-5,1.3192513433452575,0.08461934538289695,-0.027013224505594735
same_all_context,same_full_c,2023,2,Auburn,0-5,4.72970709318836,0.19512537086482018,0.09382228527031877
same_all_context,same_full_c,2023,2005,Air Force,10-20,12.24982902867027,0.4887424121627136,0.053848293975567785
same_all_context,same_full_c,2023,2006,Akron,0-5,4.740429871592241,0.3548802184939157,0.54924913188826
same_all_context,same_full_c,2023,201,Oklahoma,0-5,1.2259276547997686,0.12551784513822395,-0.023702879797301346
same_all_context,same_full_c,2023,202,Tulsa,20+,24.3774230029276,1.009859115301558,-0.7692580084744289
same_all_context,same_full_c,2023,2026,App State,5-10,9.773866787061486,0.38457635558248393,0.0036491142680858957
same_all_context,same_full_c,2023,2032,Arkansas State,10-20,11.062881155330615,0.575548454362206,0.2533694458829556
same_all_context,same_full_c,2023,2050,Ball State,5-10,9.490048266712037,0.38156857634982944,-0.24938842172453146
same_all_context,same_full_c,2023,2084,Buffalo,5-10,7.590548211979424,0.2912589074899671,-0.18506714061757368
same_all_context,same_full_c,2023,2116,UCF,0-5,1.2363085905716176,0.03755341499979742,-0.052141176582723325
same_all_context,same_full_c,2023,2117,Central Michigan,5-10,8.511636425304346,0.3785399615180991,-0.15159919776199882
same_all_context,same_full_c,2023,213,Penn State,0-5,2.8632631621769598,0.17070449343382155,-0.08903912979851913
same_all_context,same_full_c,2023,2132,Cincinnati,20+,26.3557677983598,1.0827259574450825,-1.0384568070970452
same_all_context,same_full_c,2023,218,Temple,5-10,6.1451528485451234,0.30934203425607754,0.449265868556747
same_all_context,same_full_c,2023,2199,Eastern Michigan,0-5,4.890101002877358,0.23473372542035198,0.17332138356798943
same_all_context,same_full_c,2023,221,Pittsburgh,0-5,4.108299996599584,0.1904763548059748,-0.178658883881341
same_all_context,same_full_c,2023,2226,Florida Atlantic,0-5,1.8595005031245364,0.06186560489381909,-0.060874555205963965
same_all_context,same_full_c,2023,2229,Florida International,5-10,8.107176915357115,0.6233876386628421,0.2826793865843289
same_all_context,same_full_c,2023,2247,Georgia State,5-10,5.170445192002404,0.24873998840627065,-0.11836179650516243
same_all_context,same_full_c,2023,228,Clemson,5-10,7.7798057497813335,0.6605529884699131,0.524658229774265
same_all_context,same_full_c,2023,2294,Iowa,5-10,7.81275171835652,0.3633971085433225,-0.006292005688866453
same_all_context,same_full_c,2023,2305,Kansas,20+,20.818637979349234,0.8204374817966845,-0.7548177919572945
same_all_context,same_full_c,2023,2306,Kansas State,5-10,7.790153273761831,0.3945221619073007,0.19592922253345169
same_all_context,same_full_c,2023,2309,Kent State,20+,20.864839317017243,1.0346810879790915,-1.8319543636115325
same_all_context,same_full_c,2023,2335,Liberty,10-20,19.58529730931359,0.7753527170656145,1.125478801891708
same_all_context,same_full_c,2023,2348,Louisiana Tech,5-10,7.913056141745955,0.3705740299400746,-0.32671343115074736
same_all_context,same_full_c,2023,235,Memphis,0-5,2.9785116264763474,0.11521955557104284,0.05648039989556786
same_all_context,same_full_c,2023,238,Vanderbilt,5-10,7.531524899522381,0.2972411836154867,0.290802410091076
same_all_context,same_full_c,2023,239,Baylor,0-5,1.8104231239747435,0.07083216513179047,0.09725762519479897
same_all_context,same_full_c,2023,2390,Miami,10-20,16.627179821584498,0.6766467728702514,-0.04980435813897088
same_all_context,same_full_c,2023,24,Stanford,5-10,9.919660781392238,0.3815434979927045,-0.2916954457959058
same_all_context,same_full_c,2023,242,Rice,0-5,1.4226918626719538,0.09645920960584586,-0.06933967772047289
same_all_context,same_full_c,2023,2426,Navy,20+,21.576474266699208,0.8774343033514408,-0.443918044821066
same_all_context,same_full_c,2023,2429,Charlotte,5-10,6.363357024658029,0.45674851480742396,-0.15079076082887388
same_all_context,same_full_c,2023,2439,UNLV,0-5,0.9400978703966416,0.04445297216057309,0.05429907319762517
same_all_context,same_full_c,2023,2459,Northern Illinois,0-5,0.4908500154370188,0.01808350303193129,-0.005027663215203759
same_all_context,same_full_c,2023,248,Houston,10-20,13.234134872831056,0.5197173929325805,-0.288230628683527
same_all_context,same_full_c,2023,2483,Oregon,5-10,7.060914223120175,0.4694397165883568,-0.4194694047659242
same_all_context,same_full_c,2023,249,North Texas,0-5,0.24450550946065164,0.020157686531882657,-0.017637973457485856
same_all_context,same_full_c,2023,25,California,0-5,2.233577299579487,0.08430001664079252,-0.045196305474394016
same_all_context,same_full_c,2023,2509,Purdue,5-10,7.909026647308799,0.31596754483927775,-0.13077552936290537
same_all_context,same_full_c,2023,251,Texas,5-10,6.991966960867256,0.4231514683483686,-0.3510387022115795
same_all_context,same_full_c,2023,252,BYU,10-20,13.88541222347493,0.5758411968719617,-0.33349421261037815
same_all_context,same_full_c,2023,254,Utah,5-10,8.89323887007945,0.5496293243449808,0.2740680086741323
same_all_context,same_full_c,2023,2567,SMU,0-5,3.165231215974032,0.11990532297795123,0.1343581552661588
same_all_context,same_full_c,2023,2572,Southern Miss,0-5,1.6403073787670053,0.05962993375679049,-0.045347670681771035
same_all_context,same_full_c,2023,2579,South Carolina,0-5,4.165321749344187,0.17648314612475524,0.08289294632742816
same_all_context,same_full_c,2023,258,Virginia,5-10,9.787296825479658,0.3824579933753718,-0.13177285715244924
same_all_context,same_full_c,2023,259,Virginia Tech,5-10,5.6272854307608355,0.2153415800270578,0.05666058720159395
same_all_context,same_full_c,2023,2628,TCU,10-20,17.45330450866104,1.014989822656364,-0.903302572344284
same_all_context,same_full_c,2023,2633,Tennessee,0-5,2.1104307761974503,0.11324499981162206,-0.017297618498815837
same_all_context,same_full_c,2023,2636,UTSA,5-10,8.882942145725423,0.3534712285330932,-0.05475471854996261
same_all_context,same_full_c,2023,2641,Texas Tech,0-5,2.130517218998037,0.0814371678112702,-0.020272070159997213
same_all_context,same_full_c,2023,2649,Toledo,5-10,6.355430560864519,0.2452703001141298,-0.12135362975877584
same_all_context,same_full_c,2023,265,Washington State,0-5,3.102949518253247,0.1259294619040294,-0.0388655904271582
same_all_context,same_full_c,2023,2711,Western Michigan,5-10,7.269594650506349,0.2964605438657776,-0.18558438047204184
same_all_context,same_full_c,2023,275,Wisconsin,0-5,3.172239438600492,0.16966068051218897,-0.1125530427050867
same_all_context,same_full_c,2023,276,Marshall,10-20,18.59608312247329,0.7310973982159261,-0.27496615219997
same_all_context,same_full_c,2023,277,West Virginia,10-20,13.312823700579656,0.5344572299358051,0.2602102603835963
same_all_context,same_full_c,2023,290,Georgia Southern,5-10,9.22601301759768,0.3618868318391421,-0.1302430771402605
same_all_context,same_full_c,2023,295,Old Dominion,5-10,7.2384185026981385,0.35177613159119425,0.07432697687990597
same_all_context,same_full_c,2023,30,USC,0-5,0.8534897170258233,0.005503708346313196,-0.04818415648067553
same_all_context,same_full_c,2023,309,Louisiana,0-5,3.0701160144136423,0.11349279182260189,-0.10683034851192197
same_all_context,same_full_c,2023,324,Coastal Carolina,0-5,0.47262335990784266,0.02194000348004356,-0.09313227374658162
same_all_context,same_full_c,2023,326,Texas State,0-5,2.940009495581265,0.15348918551490964,0.15971776341954058
same_all_context,same_full_c,2023,328,Utah State,10-20,10.160380330945898,0.45810911381701447,0.014501132592465993
same_all_context,same_full_c,2023,349,Army,0-5,2.372607108520441,0.08258284190562282,-0.0672666324048734
same_all_context,same_full_c,2023,356,Illinois,5-10,6.606072855065399,0.26496698803022645,-0.08603913338553415
same_all_context,same_full_c,2023,36,Colorado State,10-20,10.939276218864023,0.5213185013397875,-0.0021206649676752676
same_all_context,same_full_c,2023,38,Colorado,10-20,12.087639540274125,0.5463365138675247,0.28905773506209886
same_all_context,same_full_c,2023,41,UConn,5-10,6.047908414208308,0.25502470064758775,-0.20589818420267036
same_all_context,same_full_c,2023,5,UAB,10-20,10.281578926116978,0.40980023557700285,-0.2874022768363593
same_all_context,same_full_c,2023,52,Florida State,0-5,4.127429938541841,0.22107809254433897,-0.18861334801264906
same_all_context,same_full_c,2023,57,Florida,0-5,1.3473386810339818,0.10650576818553104,-0.08626668141132932
same_all_context,same_full_c,2023,58,South Florida,0-5,3.5704210183154714,0.16994280382405558,0.06895002163575814
same_all_context,same_full_c,2023,59,Georgia Tech,5-10,6.503447424236668,0.25044182236471974,0.08518546424363915
same_all_context,same_full_c,2023,61,Georgia,0-5,1.5448468301911689,0.31128286155431484,-0.10163742234110118
same_all_context,same_full_c,2023,62,Hawai'i,5-10,5.932820791579374,0.28747563460316616,-0.04214619217123339
same_all_context,same_full_c,2023,66,Iowa State,0-5,0.6154705017123092,0.010730947576832572,-0.07388991211496698
same_all_context,same_full_c,2023,77,Northwestern,0-5,1.0508040476897946,0.021733836430831432,0.013186094256181669
same_all_context,same_full_c,2023,8,Arkansas,0-5,1.3570923721157087,0.06737331705076166,-0.0515025383480161
same_all_context,same_full_c,2023,87,Notre Dame,0-5,1.0603947413975412,0.10492586799206949,0.011694559838724583
same_all_context,same_full_c,2023,9,Arizona State,0-5,0.6736287815768591,0.023828228684272146,-0.008326865565297936
same_all_context,same_full_c,2023,96,Kentucky,10-20,12.389530723731099,0.5176887576096391,-0.026192662959751978
same_all_context,same_full_c,2023,97,Louisville,10-20,16.04184262404972,0.6741799713058183,0.43490955601777337
same_all_context,same_full_c,2023,98,Western Kentucky,10-20,10.55581188181921,0.4242929108075226,0.03170395307869267
same_all_context,same_full_c,2023,99,LSU,5-10,6.079602387407174,0.5129425209724996,0.06346044821892205
same_all_context,same_full_c,2024,103,Boston College,5-10,9.976247133584465,0.3819678115006968,-0.05879620536972219
same_all_context,same_full_c,2024,12,Arizona,0-5,1.7618524767626198,0.07769087986577172,0.08673835715819944
same_all_context,same_full_c,2024,120,Maryland,0-5,1.3385069597526424,0.0406320082102275,0.0167269914108239
same_all_context,same_full_c,2024,127,Michigan State,10-20,14.144951922674835,0.5512463626936593,-0.22667391811431958
same_all_context,same_full_c,2024,130,Michigan,0-5,4.00124992874469,0.6035258690297143,-0.525294781255341
same_all_context,same_full_c,2024,135,Minnesota,0-5,4.113602187239358,0.14992286643899194,-0.1176627363029068
same_all_context,same_full_c,2024,142,Missouri,5-10,9.10917694776171,0.5424232454690023,0.1245460549176789
same_all_context,same_full_c,2024,145,Ole Miss,5-10,8.33214537981668,0.42065977164127677,-0.28466401481803105
same_all_context,same_full_c,2024,150,Duke,0-5,0.8501177385555394,0.03362710915705469,-0.005656613764186247
same_all_context,same_full_c,2024,152,NC State,0-5,1.5991820120333884,0.09514512998531566,-0.0818838057616853
same_all_context,same_full_c,2024,158,Nebraska,5-10,5.188325382130699,0.19551923783016856,-0.09429034155633342
same_all_context,same_full_c,2024,164,Rutgers,0-5,1.3754047466942367,0.04934644297190749,-0.05253464937013863
same_all_context,same_full_c,2024,166,New Mexico State,10-20,12.743167656090762,0.6746744055747933,-0.6006671450847212
same_all_context,same_full_c,2024,183,Syracuse,5-10,7.967503327834464,0.3098569097426787,0.39358478945832953
same_all_context,same_full_c,2024,193,Miami (OH),5-10,6.381837974212814,0.2531750264280646,-0.10183179285138166
same_all_context,same_full_c,2024,194,Ohio State,0-5,1.9766295609539668,0.2923473554710512,0.844780818525904
same_all_context,same_full_c,2024,197,Oklahoma State,5-10,9.91873721381706,0.5139402239634083,1.5515676021019678
same_all_context,same_full_c,2024,2,Auburn,0-5,3.6448081708131,0.1464469665734618,0.11015627299626374
same_all_context,same_full_c,2024,2005,Air Force,10-20,14.926953498891748,0.5847502914149276,-0.526381955654502
same_all_context,same_full_c,2024,2006,Akron,0-5,0.7670562020152545,0.07554781291422152,0.05432645022079807
same_all_context,same_full_c,2024,201,Oklahoma,0-5,2.4773405032575013,0.23579801341592788,-0.2241293503337749
same_all_context,same_full_c,2024,2032,Arkansas State,10-20,14.53788654213696,0.5887715646661404,0.04105595335751833
same_all_context,same_full_c,2024,204,Oregon State,20+,25.4219597313001,1.0215881380779663,-1.069253351103173
same_all_context,same_full_c,2024,21,San Diego State,5-10,9.665729844163963,0.37213219474187437,-0.32786740071047316
same_all_context,same_full_c,2024,213,Penn State,5-10,8.839852191133906,0.6388942663143693,-0.5209107300900944
same_all_context,same_full_c,2024,2132,Cincinnati,10-20,14.574777795636727,0.5596517808853226,0.01653471273308149
same_all_context,same_full_c,2024,2199,Eastern Michigan,0-5,1.2122769704340897,0.022255243563788607,-0.06108594266571643
same_all_context,same_full_c,2024,221,Pittsburgh,0-5,1.7797072500046838,0.06364499000828668,-0.0913984082193835
same_all_context,same_full_c,2024,228,Clemson,10-20,12.213213416489486,0.9336121720442307,0.5123471968362598
same_all_context,same_full_c,2024,2294,Iowa,10-20,10.83430071568247,0.5380967611404255,0.05983172283680904
same_all_context,same_full_c,2024,23,San José State,10-20,11.54583050741212,0.4690299017939834,-0.046987267421562784
same_all_context,same_full_c,2024,2305,Kansas,0-5,3.2192561815886833,0.12595281518922913,-0.028578861042242387
same_all_context,same_full_c,2024,2306,Kansas State,10-20,10.066736014032472,0.4920276655011636,0.011755752009027454
same_all_context,same_full_c,2024,2335,Liberty,5-10,8.94327734125934,0.3819194750803217,-0.308826643023548
same_all_context,same_full_c,2024,2348,Louisiana Tech,5-10,7.231461381729417,0.38329889252173066,-0.06622615413037769
same_all_context,same_full_c,2024,235,Memphis,10-20,10.83481721191545,0.4266480077861206,-0.14867434489802456
same_all_context,same_full_c,2024,238,Vanderbilt,0-5,0.6886054197073861,0.02734256823509673,0.041522312995977195
same_all_context,same_full_c,2024,239,Baylor,0-5,1.642848509901512,0.06301692402869134,-0.07427232515583082
same_all_context,same_full_c,2024,2390,Miami,5-10,8.799322248098932,0.3675316012544525,-0.27358065117765573
same_all_context,same_full_c,2024,2393,Middle Tennessee,5-10,7.858690153120023,0.34016385289508,-0.35078090213096713
same_all_context,same_full_c,2024,2426,Navy,20+,25.987546739729737,1.1223140443337392,1.6462112212845241
same_all_context,same_full_c,2024,2433,UL Monroe,5-10,9.845342033817417,0.7695588948871017,0.5852178842411666
same_all_context,same_full_c,2024,2440,Nevada,10-20,10.198217544436403,0.5182408872106155,-0.09255268355363455
same_all_context,same_full_c,2024,245,Texas A&M,5-10,9.66321175231684,0.43471398486884394,-0.08275622612833722
same_all_context,same_full_c,2024,2459,Northern Illinois,0-5,1.0005521972527305,0.02663935539457052,-0.046994835218849396
same_all_context,same_full_c,2024,2483,Oregon,0-5,0.8003360721915715,0.10854143255329829,0.1700807760581311
same_all_context,same_full_c,2024,249,North Texas,5-10,8.32180426428863,0.39183965359876805,0.0858667018564514
same_all_context,same_full_c,2024,25,California,0-5,2.838569851221962,0.10562579960864632,0.021145051917452307
same_all_context,same_full_c,2024,251,Texas,0-5,1.3689218106193621,0.08621483871745861,-0.07519440390641696
same_all_context,same_full_c,2024,252,BYU,0-5,0.49152381974263193,0.031407774458480586,0.16899834519136103
same_all_context,same_full_c,2024,254,Utah,0-5,2.5676679316265627,0.09142243155420782,0.12715501089499526
same_all_context,same_full_c,2024,256,James Madison,20+,45.71499036027272,1.885341247082006,-0.15636633716462356
same_all_context,same_full_c,2024,2567,SMU,10-20,14.863651900726772,0.5909461447875345,-0.5408393788555053
same_all_context,same_full_c,2024,2579,South Carolina,10-20,10.70184393609923,0.42485347946532936,0.5482799851332736
same_all_context,same_full_c,2024,258,Virginia,0-5,1.9198340010403143,0.07844669811937943,-0.05487482292534196
same_all_context,same_full_c,2024,259,Virginia Tech,5-10,5.333866480201742,0.21415842626895032,0.011652956982771023
same_all_context,same_full_c,2024,26,UCLA,0-5,2.145097229795873,0.10674891993645153,-0.07850981957958503
same_all_context,same_full_c,2024,2628,TCU,0-5,4.9002906494110405,0.21140690242441873,0.011028824569529583
same_all_context,same_full_c,2024,2633,Tennessee,0-5,1.3724865671738442,0.04668143152520843,-0.04311131691002679
same_all_context,same_full_c,2024,2636,UTSA,5-10,6.001024486689317,0.23269478002974509,-0.12326231373533325
same_all_context,same_full_c,2024,2638,UTEP,10-20,10.813595875212215,0.6796938522293485,-0.34994672653486303
same_all_context,same_full_c,2024,264,Washington,20+,24.240736408113953,1.185771955188157,-0.5287694711292277
same_all_context,same_full_c,2024,2641,Texas Tech,0-5,3.816992575575725,0.1708244514838142,-0.0544795871868784
same_all_context,same_full_c,2024,2649,Toledo,0-5,0.3492820968050765,0.018294270170003735,-0.039982657255101195
same_all_context,same_full_c,2024,2653,Troy,20+,23.02732866976313,0.903874735697163,-0.7906052091401952
same_all_context,same_full_c,2024,2655,Tulane,5-10,6.78103809363796,0.2683706817391126,0.15897813389738946
same_all_context,same_full_c,2024,2711,Western Michigan,0-5,2.833736010837839,0.14666692743601584,-0.0378286805535204
same_all_context,same_full_c,2024,275,Wisconsin,0-5,4.837564753173979,0.2432349727692965,-0.17616015110716443
same_all_context,same_full_c,2024,2751,Wyoming,10-20,19.048999383738078,0.7509980859258206,-0.6884275184322055
same_all_context,same_full_c,2024,290,Georgia Southern,5-10,7.586762769065288,0.3164042711822458,0.17240758183706362
same_all_context,same_full_c,2024,295,Old Dominion,0-5,1.159433619804588,0.030920477405673386,-0.03396280659010209
same_all_context,same_full_c,2024,30,USC,10-20,12.037662930994614,0.5953188936647176,-0.00806501746800592
same_all_context,same_full_c,2024,309,Louisiana,5-10,5.24332879245037,0.1895691544287132,0.04777573741125085
same_all_context,same_full_c,2024,324,Coastal Carolina,10-20,17.103426478901838,0.666166285997633,-0.3761029396785087
same_all_context,same_full_c,2024,326,Texas State,5-10,9.395434115864177,0.4370963003722985,0.3886021810220619
same_all_context,same_full_c,2024,333,Alabama,0-5,1.155935451007072,0.08445379300800315,0.04895238712118655
same_all_context,same_full_c,2024,344,Mississippi State,10-20,12.04902442671196,0.4670115152990764,-0.3280415495953992
same_all_context,same_full_c,2024,349,Army,10-20,11.098519674540924,0.45380291678152074,0.8034394028149308
same_all_context,same_full_c,2024,356,Illinois,0-5,0.41574226127848135,0.012097858410693746,0.10801673632749953
same_all_context,same_full_c,2024,36,Colorado State,0-5,2.4013098315286925,0.11529159021285074,-0.05557133795492586
same_all_context,same_full_c,2024,38,Colorado,5-10,6.7592320456658825,0.2645697304594372,-0.24838354809341734
same_all_context,same_full_c,2024,41,UConn,5-10,5.538545466925086,0.31775721195385054,0.32746849796064836
same_all_context,same_full_c,2024,5,UAB,0-5,0.6009203186682441,0.056631650943568146,0.007162206359091705
same_all_context,same_full_c,2024,52,Florida State,5-10,6.415792562252989,0.3850095615744433,-0.7595761725203438
same_all_context,same_full_c,2024,57,Florida,5-10,8.692156008573427,0.4001819556698787,-0.08740553909499749
same_all_context,same_full_c,2024,58,South Florida,5-10,8.447497016453397,0.3297077886180805,0.0430009340764439
same_all_context,same_full_c,2024,59,Georgia Tech,5-10,7.964201452048151,0.31705366432733206,-0.013205873966349202
same_all_context,same_full_c,2024,6,South Alabama,5-10,8.206838406394041,0.3345177469581363,0.05560942378190514
same_all_context,same_full_c,2024,61,Georgia,0-5,3.1433929524025244,0.44854232074766953,0.11324691655106145
same_all_context,same_full_c,2024,62,Hawai'i,0-5,4.264030007312684,0.20356003090757013,0.03757821714370557
same_all_context,same_full_c,2024,66,Iowa State,10-20,14.934377044114214,0.6157926796391051,-0.4338094617266406
same_all_context,same_full_c,2024,68,Boise State,10-20,16.86027333698668,0.7084835234780746,0.6811107643077356
same_all_context,same_full_c,2024,77,Northwestern,5-10,5.348202466682068,0.20981459621205942,-0.14122299400391114
same_all_context,same_full_c,2024,8,Arkansas,5-10,6.156483568776146,0.22870709976563652,-0.11306477795314418
same_all_context,same_full_c,2024,84,Indiana,0-5,2.688715956942133,0.11622219653141769,-0.00269936307527896
same_all_context,same_full_c,2024,87,Notre Dame,0-5,1.1621358621371236,0.01076498349471855,0.23975930273363488
same_all_context,same_full_c,2024,9,Arizona State,5-10,8.411932298661966,0.3199647387992511,0.7101403393611099
same_all_context,same_full_c,2024,96,Kentucky,5-10,8.339951143123066,0.32275000237937745,0.12554328437169637
same_all_context,same_full_c,2024,97,Louisville,10-20,18.494792791215666,0.7873498870890485,0.5225872730176411
same_all_context,same_full_c,2024,98,Western Kentucky,10-20,12.93018061407453,0.5106551844799598,-0.11653814459930789
same_all_context,same_full_c,2024,99,LSU,5-10,6.394515271394297,0.43567067626511813,-0.05784036568523154
same_all_context,same_full_c,2025,103,Boston College,0-5,2.0461042180080824,0.07801264968801014,0.1049403162991025
same_all_context,same_full_c,2025,113,Massachusetts,0-5,1.9694794988654394,0.21387876851955312,-0.3436427958651258
same_all_context,same_full_c,2025,12,Arizona,0-5,3.221705157370991,0.1258126446285825,-0.0971908690839065
same_all_context,same_full_c,2025,120,Maryland,5-10,6.1502790039870945,0.2355966320676673,-0.13698394789727253
same_all_context,same_full_c,2025,135,Minnesota,5-10,6.214701544775558,0.2770261845308374,-0.11133675633332718
same_all_context,same_full_c,2025,142,Missouri,0-5,4.121557895808834,0.20322643941650376,-0.038221914870316454
same_all_context,same_full_c,2025,150,Duke,5-10,9.246397533835108,0.3585125373703689,0.2036330933562258
same_all_context,same_full_c,2025,151,East Carolina,0-5,2.861357124340458,0.10063753324029578,0.08815933702136469
same_all_context,same_full_c,2025,152,NC State,10-20,14.213486204993004,0.5530657712094385,-0.19269176918194475
same_all_context,same_full_c,2025,153,North Carolina,5-10,7.310375551237925,0.28064658050409874,-0.1987927458403469
same_all_context,same_full_c,2025,154,Wake Forest,10-20,12.966543675561653,0.4930142475471404,0.37800507667088024
same_all_context,same_full_c,2025,158,Nebraska,0-5,0.17145263294374757,0.0018742440939529814,-0.016192623472965906
same_all_context,same_full_c,2025,164,Rutgers,10-20,13.110039356426348,0.5108923833054487,0.11011019946961476
same_all_context,same_full_c,2025,166,New Mexico State,0-5,1.3187361967477216,0.039892169199686744,-0.05530253173864752
same_all_context,same_full_c,2025,167,New Mexico,10-20,18.58594664210095,1.1682695924961202,1.6074762955197244
same_all_context,same_full_c,2025,183,Syracuse,10-20,14.459031931320439,0.5648899747367565,-0.48032651050542885
same_all_context,same_full_c,2025,189,Bowling Green,10-20,17.846966335532258,0.7668138677590928,-0.564274547436618
same_all_context,same_full_c,2025,193,Miami (OH),5-10,6.753842945320088,0.2617962989181578,-0.07719169451995356
same_all_context,same_full_c,2025,194,Ohio State,0-5,0.5696688036013802,0.20924046167878263,-0.03988600460911895
same_all_context,same_full_c,2025,2006,Akron,0-5,3.176336801426217,0.17771155787950366,-0.0491443427755609
same_all_context,same_full_c,2025,201,Oklahoma,0-5,1.6113953769404894,0.07897361231724087,-0.044880777578225395
same_all_context,same_full_c,2025,202,Tulsa,5-10,8.78441816126336,0.4785336067153647,0.0414527681193535
same_all_context,same_full_c,2025,2026,App State,20+,22.88102659508786,0.884594712914157,-0.7426653803992309
same_all_context,same_full_c,2025,2032,Arkansas State,5-10,8.779457626867284,0.35467430889623364,0.0709044548973603
same_all_context,same_full_c,2025,2050,Ball State,10-20,12.322575978534388,0.6595905711982082,-0.41174467481909494
same_all_context,same_full_c,2025,2084,Buffalo,0-5,4.723810740696294,0.2095279551566296,0.12799291163941184
same_all_context,same_full_c,2025,21,San Diego State,10-20,11.43590688027436,0.5217039703194142,0.6502308432258799
same_all_context,same_full_c,2025,2116,UCF,10-20,15.70747203895084,0.6020368587084316,-0.1235343779402962
same_all_context,same_full_c,2025,2117,Central Michigan,10-20,12.029977181756223,0.6122888431493443,0.2162776729724376
same_all_context,same_full_c,2025,2132,Cincinnati,5-10,8.583042461350566,0.33357578010536737,-0.0173692158085883
same_all_context,same_full_c,2025,218,Temple,5-10,6.542271190383772,0.3496838396571884,0.21511409869679365
same_all_context,same_full_c,2025,2199,Eastern Michigan,0-5,1.2601855663243526,0.109230503276875,-0.01935513155090307
same_all_context,same_full_c,2025,221,Pittsburgh,0-5,2.5745299254584566,0.08777348913561611,-0.08022205050438203
same_all_context,same_full_c,2025,2226,Florida Atlantic,5-10,6.536919052908203,0.3275767686276754,0.026267117872376566
same_all_context,same_full_c,2025,2229,Florida International,0-5,2.7558198692165945,0.17145875936789645,-0.1028761064277619
same_all_context,same_full_c,2025,2247,Georgia State,0-5,0.527905741633063,0.004225892315176116,0.13319985682621116
same_all_context,same_full_c,2025,228,Clemson,10-20,10.587776714824297,0.7568017624257377,1.0596979683349907
same_all_context,same_full_c,2025,2294,Iowa,10-20,11.188130663900896,0.5539871459550447,-0.21545531724590417
same_all_context,same_full_c,2025,23,San José State,5-10,9.205506688682789,0.37329770028859144,-0.27662245337276214
same_all_context,same_full_c,2025,2305,Kansas,5-10,6.419396635834531,0.250613691519286,-0.06399234905102524
same_all_context,same_full_c,2025,2335,Liberty,10-20,11.662020639981861,0.45191165903838293,-0.3154711231121752
same_all_context,same_full_c,2025,2348,Louisiana Tech,0-5,3.2207196763079224,0.14450233005239177,0.07419332599508621
same_all_context,same_full_c,2025,238,Vanderbilt,10-20,17.619677372622505,0.6861512347468404,-0.6811578748413236
same_all_context,same_full_c,2025,239,Baylor,5-10,8.220326226462234,0.32894539747549023,0.19953404506926642
same_all_context,same_full_c,2025,2390,Miami,0-5,4.08311524432149,0.195754568841912,0.3531900028674899
same_all_context,same_full_c,2025,2393,Middle Tennessee,0-5,4.1179434243582165,0.19417133040118606,-0.13279763614400375
same_all_context,same_full_c,2025,242,Rice,10-20,11.85308761377155,0.5698786005145957,-0.09819841145151376
same_all_context,same_full_c,2025,2429,Charlotte,5-10,8.96461237401634,0.5198570705125205,-0.5099970871018162
same_all_context,same_full_c,2025,2433,UL Monroe,0-5,3.2391502502523792,0.13602187858838688,-0.10666230125305987
same_all_context,same_full_c,2025,2439,UNLV,10-20,14.356600981855578,0.5691770572999819,0.19996584885543545
same_all_context,same_full_c,2025,2440,Nevada,10-20,11.735860622098613,0.5723335536419956,-0.22994350339124425
same_all_context,same_full_c,2025,245,Texas A&M,5-10,9.592186350505216,0.4636561510963697,-0.34004823838257714
same_all_context,same_full_c,2025,248,Houston,0-5,4.212551869946161,0.1586062512957502,-0.12063792239894511
same_all_context,same_full_c,2025,2483,Oregon,0-5,2.314065888691802,0.27944753013984247,0.3106102843326459
same_all_context,same_full_c,2025,2509,Purdue,5-10,8.520063750326628,0.33736022529562315,-0.06485067489919327
same_all_context,same_full_c,2025,251,Texas,0-5,1.5886573982870846,0.08952489064858904,-0.020175090945038665
