season,subdivision,team_id,team_name,transfer_in_prior_usage_sum,transfer_in_prior_defensive_impact_db_sum,transfer_in_prior_defensive_impact_db_available,provenance_class
2015,fbs,6,South Alabama,,0.0,0.0,retrospective_research_reconstruction
2015,fbs,61,Georgia,,0.0,0.0,retrospective_research_reconstruction
2015,fbs,62,Hawai'i,,0.0,0.0,retrospective_research_reconstruction
2015,fbs,66,Iowa State,,0.0,0.0,retrospective_research_reconstruction
2015,fbs,68,Boise State,,0.0,0.0,retrospective_research_reconstruction
2015,fbs,70,Idaho,,0.0,0.0,retrospective_research_reconstruction
2015,fbs,77,Northwestern,,0.0,0.0,retrospective_research_reconstruction
2015,fbs,8,Arkansas,,0.0,0.0,retrospective_research_reconstruction
2015,fbs,84,Indiana,,0.0,0.0,retrospective_research_reconstruction
2015,fbs,87,Notre Dame,,0.0,0.0,retrospective_research_reconstruction
2015,fbs,9,Arizona State,,0.0,0.0,retrospective_research_reconstruction
2015,fbs,96,Kentucky,,0.0,0.0,retrospective_research_reconstruction
2015,fbs,97,Louisville,,0.0,0.0,retrospective_research_reconstruction
2015,fbs,98,Western Kentucky,,0.0,0.0,retrospective_research_reconstruction
2015,fbs,99,LSU,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,103,Boston College,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,113,Massachusetts,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,12,Arizona,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,120,Maryland,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,127,Michigan State,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,130,Michigan,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,135,Minnesota,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,142,Missouri,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,145,Ole Miss,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,150,Duke,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,151,East Carolina,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,152,NC State,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,153,North Carolina,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,154,Wake Forest,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,158,Nebraska,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,164,Rutgers,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,166,New Mexico State,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,167,New Mexico,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,183,Syracuse,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,189,Bowling Green,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,193,Miami (OH),,0.0,0.0,retrospective_research_reconstruction
2016,fbs,194,Ohio State,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,195,Ohio,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,197,Oklahoma State,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2,Auburn,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2005,Air Force,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2006,Akron,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,201,Oklahoma,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,202,Tulsa,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2026,App State,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2032,Arkansas State,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,204,Oregon State,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2050,Ball State,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2084,Buffalo,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,21,San Diego State,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2116,UCF,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2117,Central Michigan,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,213,Penn State,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2132,Cincinnati,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,218,Temple,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2199,Eastern Michigan,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,221,Pittsburgh,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2226,Florida Atlantic,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2229,Florida International,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2247,Georgia State,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,228,Clemson,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2294,Iowa,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,23,San José State,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2305,Kansas,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2306,Kansas State,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2309,Kent State,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2348,Louisiana Tech,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,235,Memphis,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,238,Vanderbilt,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,239,Baylor,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2390,Miami,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2393,Middle Tennessee,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,24,Stanford,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,242,Rice,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2426,Navy,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2429,Charlotte,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2433,UL Monroe,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2439,UNLV,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2440,Nevada,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,245,Texas A&M,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2459,Northern Illinois,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,248,Houston,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2483,Oregon,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,249,North Texas,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,25,California,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2509,Purdue,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,251,Texas,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,252,BYU,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,254,Utah,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2567,SMU,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2572,Southern Miss,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2579,South Carolina,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,258,Virginia,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,259,Virginia Tech,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,26,UCLA,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2628,TCU,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2633,Tennessee,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2636,UTSA,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2638,UTEP,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,264,Washington,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2641,Texas Tech,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2649,Toledo,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,265,Washington State,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2653,Troy,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2655,Tulane,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2711,Western Michigan,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,275,Wisconsin,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,2751,Wyoming,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,276,Marshall,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,277,West Virginia,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,278,Fresno State,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,290,Georgia Southern,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,295,Old Dominion,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,30,USC,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,309,Louisiana,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,326,Texas State,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,328,Utah State,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,333,Alabama,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,344,Mississippi State,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,349,Army,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,356,Illinois,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,36,Colorado State,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,38,Colorado,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,41,UConn,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,52,Florida State,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,57,Florida,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,58,South Florida,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,59,Georgia Tech,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,6,South Alabama,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,61,Georgia,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,62,Hawai'i,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,66,Iowa State,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,68,Boise State,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,70,Idaho,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,77,Northwestern,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,8,Arkansas,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,84,Indiana,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,87,Notre Dame,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,9,Arizona State,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,96,Kentucky,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,97,Louisville,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,98,Western Kentucky,,0.0,0.0,retrospective_research_reconstruction
2016,fbs,99,LSU,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,103,Boston College,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,113,Massachusetts,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,12,Arizona,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,120,Maryland,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,127,Michigan State,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,130,Michigan,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,135,Minnesota,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,142,Missouri,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,145,Ole Miss,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,150,Duke,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,151,East Carolina,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,152,NC State,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,153,North Carolina,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,154,Wake Forest,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,158,Nebraska,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,164,Rutgers,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,166,New Mexico State,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,167,New Mexico,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,183,Syracuse,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,189,Bowling Green,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,193,Miami (OH),,0.0,0.0,retrospective_research_reconstruction
2017,fbs,194,Ohio State,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,195,Ohio,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,197,Oklahoma State,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2,Auburn,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2005,Air Force,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2006,Akron,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,201,Oklahoma,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,202,Tulsa,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2026,App State,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2032,Arkansas State,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,204,Oregon State,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2050,Ball State,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2084,Buffalo,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,21,San Diego State,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2116,UCF,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2117,Central Michigan,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,213,Penn State,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2132,Cincinnati,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,218,Temple,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2199,Eastern Michigan,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,221,Pittsburgh,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2226,Florida Atlantic,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2229,Florida International,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2247,Georgia State,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,228,Clemson,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2294,Iowa,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,23,San José State,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2305,Kansas,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2306,Kansas State,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2309,Kent State,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2348,Louisiana Tech,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,235,Memphis,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,238,Vanderbilt,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,239,Baylor,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2390,Miami,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2393,Middle Tennessee,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,24,Stanford,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,242,Rice,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2426,Navy,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2429,Charlotte,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2433,UL Monroe,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2439,UNLV,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2440,Nevada,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,245,Texas A&M,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2459,Northern Illinois,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,248,Houston,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2483,Oregon,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,249,North Texas,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,25,California,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2509,Purdue,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,251,Texas,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,252,BYU,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,254,Utah,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2567,SMU,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2572,Southern Miss,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2579,South Carolina,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,258,Virginia,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,259,Virginia Tech,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,26,UCLA,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2628,TCU,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2633,Tennessee,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2636,UTSA,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2638,UTEP,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,264,Washington,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2641,Texas Tech,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2649,Toledo,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,265,Washington State,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2653,Troy,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2655,Tulane,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2711,Western Michigan,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,275,Wisconsin,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,2751,Wyoming,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,276,Marshall,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,277,West Virginia,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,278,Fresno State,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,290,Georgia Southern,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,295,Old Dominion,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,30,USC,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,309,Louisiana,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,326,Texas State,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,328,Utah State,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,333,Alabama,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,344,Mississippi State,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,349,Army,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,356,Illinois,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,36,Colorado State,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,38,Colorado,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,41,UConn,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,52,Florida State,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,57,Florida,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,58,South Florida,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,59,Georgia Tech,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,6,South Alabama,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,61,Georgia,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,62,Hawai'i,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,66,Iowa State,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,68,Boise State,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,70,Idaho,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,77,Northwestern,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,8,Arkansas,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,84,Indiana,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,87,Notre Dame,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,9,Arizona State,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,96,Kentucky,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,97,Louisville,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,98,Western Kentucky,,0.0,0.0,retrospective_research_reconstruction
2017,fbs,99,LSU,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,103,Boston College,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,113,Massachusetts,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,12,Arizona,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,120,Maryland,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,127,Michigan State,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,130,Michigan,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,135,Minnesota,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,142,Missouri,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,145,Ole Miss,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,150,Duke,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,151,East Carolina,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,152,NC State,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,153,North Carolina,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,154,Wake Forest,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,158,Nebraska,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,164,Rutgers,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,166,New Mexico State,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,167,New Mexico,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,183,Syracuse,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,189,Bowling Green,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,193,Miami (OH),,0.0,0.0,retrospective_research_reconstruction
2018,fbs,194,Ohio State,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,195,Ohio,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,197,Oklahoma State,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2,Auburn,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2005,Air Force,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2006,Akron,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,201,Oklahoma,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,202,Tulsa,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2026,App State,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2032,Arkansas State,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,204,Oregon State,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2050,Ball State,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2084,Buffalo,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,21,San Diego State,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2116,UCF,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2117,Central Michigan,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,213,Penn State,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2132,Cincinnati,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,218,Temple,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2199,Eastern Michigan,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,221,Pittsburgh,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2226,Florida Atlantic,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2229,Florida International,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2247,Georgia State,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,228,Clemson,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2294,Iowa,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,23,San José State,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2305,Kansas,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2306,Kansas State,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2309,Kent State,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2348,Louisiana Tech,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,235,Memphis,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,238,Vanderbilt,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,239,Baylor,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2390,Miami,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2393,Middle Tennessee,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,24,Stanford,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,242,Rice,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2426,Navy,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2429,Charlotte,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2433,UL Monroe,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2439,UNLV,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2440,Nevada,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,245,Texas A&M,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2459,Northern Illinois,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,248,Houston,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2483,Oregon,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,249,North Texas,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,25,California,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2509,Purdue,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,251,Texas,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,252,BYU,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,254,Utah,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2567,SMU,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2572,Southern Miss,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2579,South Carolina,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,258,Virginia,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,259,Virginia Tech,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,26,UCLA,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2628,TCU,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2633,Tennessee,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2636,UTSA,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2638,UTEP,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,264,Washington,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2641,Texas Tech,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2649,Toledo,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,265,Washington State,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2653,Troy,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2655,Tulane,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2711,Western Michigan,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,275,Wisconsin,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,2751,Wyoming,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,276,Marshall,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,277,West Virginia,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,278,Fresno State,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,290,Georgia Southern,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,295,Old Dominion,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,30,USC,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,309,Louisiana,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,324,Coastal Carolina,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,326,Texas State,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,328,Utah State,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,333,Alabama,,0.0,0.0,retrospective_research_reconstruction
2018,fbs,344,Mississippi State,,0.0,0.0,retrospective_research_reconstruction
